Never_Worked_Rate,Income_Deprivation_Score,Crime_Deprivation_Score,Housing_Services_Deprivation_Score,Living_Environment_Deprivation_Score,Level4Plus_Qualification_Rate,Disability_Rate,Social_Rented_Rate,No_Car_Van_Rate,Working_Age_Rate,Migrant_Within_UK_Rate,Migrant_Outside_UK_Rate,Asian_Rate,Black_Rate,Student_Rate,Population_per_km2,Unemployment_Rate
2.046091561998282,0.04783732941416013,-0.581,16.817,1.363,34.9611,14.873,0.8442790225638612,2.4843564984825193,53.0797,2.282780265695446,0.2651296679812694,0.4344412163446815,0.058740495022600085,1.1393062749956657,7.111919863698544,5.3985
1.6566267952365585,0.0344014267173324,-0.593,19.966,1.192,36.8082,12.1261,1.5836687205401379,1.9194488303689443,63.0144,2.1126103249463113,0.27997746806622825,1.0737046529619247,0.2370464564832012,1.8576876493421615,8.366114455002196,2.7211
1.925153352398586,0.053540766928029816,0.135,10.658,3.443,40.6528,17.7599,0.7308763973699524,2.3389363084585417,53.4653,2.2030299159244544,0.3180900286231634,1.1532582897814345,0.06015392281974709,1.7220520568032347,8.386514867774121,2.6667
2.242537804488658,0.1466943791508035,0.535,8.149,11.887,30.3114,19.7701,2.4446313807861086,3.2982635488559775,59.7851,2.2034054364113005,0.2089634877403758,1.0711040492515083,0.2677344346420849,1.6848421868819776,8.854579296047135,5.1969
2.894629348148806,0.2523139286139896,1.137,19.588,5.491,27.0694,25.2492,3.2014569940701545,3.6694927403137463,70.2326,2.952375820004073,0.5898955507494708,1.4315305985185653,0.7552295628564889,1.8965998496389935,7.4590508353018405,8.3099
2.7801475819425936,0.211880359035499,0.887,5.965,22.477,24.0044,22.4658,2.179637493909168,3.73936817491895,61.9308,2.5958590019458048,0.6986321107905149,1.791759469228055,0.4924987070731064,1.7843823248890058,9.20135008013805,10.2564
1.9307820078768576,0.04879016416943201,-0.025,20.477,2.978,42.5729,15.4167,0.9884625451671223,2.1236976329343733,54.7831,2.0950318783509254,0.350093332573178,1.087820937589889,0.39001300354924273,1.7635314477715007,7.540143453696518,3.0151
2.569446920552447,0.15700374880966475,1.225,7.191,7.694,27.5713,22.7566,2.2885673012258416,3.258096538021482,57.7778,2.2192360922189946,0.4107842695857643,0.918887357721421,0.4981050593566103,1.5476688860364685,8.466299817050015,6.231
2.6501597546859,0.2561914053604101,1.497,11.144,35.45,35.9639,15.9215,3.3024924461896785,4.19746056083508,74.2234,3.346258854989623,1.9184802220072117,3.3554884655685053,2.6495591349696377,3.3886354769500002,8.50118575327042,14.0351
2.9619945015691322,0.25386672395705034,1.416,11.208,24.697,31.801,19.1589,3.5032183271579225,4.109313631249252,63.5655,2.881958689294124,1.9184802220072117,3.4838336462344257,2.7798684108926794,3.3886354769500002,8.963723464476331,14.0351
3.2222062727646525,0.28065745751481647,1.098,14.07,24.118,34.5812,14.4274,2.3846350156323632,3.970838933720626,66.8319,2.746469311006155,1.9184802220072117,4.07019188717255,1.9882441427855806,3.044522437723423,9.780483410594577,12.2711
3.2499441667928513,0.34217025773585064,1.808,8.193,39.333,19.34,23.5577,2.462780324796278,4.204344797713989,63.05,2.9846966039337266,1.791759469228055,2.611553984901365,2.4173680774380926,2.2633659798394845,9.257872602421498,14.0351
3.2567032601682064,0.3393253056036194,1.871,8.063,38.752,16.4844,28.6338,3.4472027194185633,4.059423525530884,60.7855,2.5108017910833373,0.9957301807005805,2.3807028722579977,1.252762968495368,1.7085046638432964,8.277589919063342,12.9195
3.1122656398098414,0.34217025773585064,1.002,12.491,7.187,15.3114,24.6761,3.9218446151258144,3.936073460660096,54.1975,2.259531443516546,0.11796079763356473,0.7465457572846406,1.225068712620669,2.0009257926114055,8.08843898533012,11.1498
2.856929870673532,0.32570013963930183,1.019,8.13,12.535,20.5327,20.8469,3.500611251014948,3.757301829565633,55.4286,2.122177703013308,0.0,0.9969855345798113,0.34160191444121135,2.0804160666760634,7.541205532283955,9.879
3.1717884101976774,0.29416103854949005,1.871,13.096,40.808,29.2043,17.141,2.4627632851023105,4.13321585536096,68.1995,2.9642106462310354,1.9184802220072117,3.2912150909259252,3.064698478018714,2.6822331232042913,9.643783745910117,14.0351
